Start,Meter,kWh
"1/15/2024 8:00:00 AM","Meter #80354166","0.17"
"1/15/2024 8:00:00 AM","Meter #80354166g","-0.01"
"1/15/2024 9:00:00 AM","Meter #80354166","0.05"
"1/15/2024 9:00:00 AM","Meter #80354166g","-0.08"
"1/15/2024 10:00:00 AM","Meter #80354166","0.00"
"1/15/2024 10:00:00 AM","Meter #80354166g","-0.51"
"1/15/2024 11:00:00 AM","Meter #80354166","0.51"
"1/15/2024 11:00:00 AM","Meter #80354166g","-0.32"
"1/15/2024 12:00:00 PM","Meter #80354166","0.22"
"1/15/2024 12:00:00 PM","Meter #80354166g","-0.61"
"1/15/2024 1:00:00 PM","Meter #80354166","0.86"
"1/15/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 2:00:00 PM","Meter #80354166","0.20"
"1/15/2024 2:00:00 PM","Meter #80354166g","-0.00"
"1/15/2024 3:00:00 PM","Meter #80354166","0.39"
"1/15/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 4:00:00 PM","Meter #80354166","1.98"
"1/15/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 5:00:00 PM","Meter #80354166","2.26"
"1/15/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 6:00:00 PM","Meter #80354166","1.67"
"1/15/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 7:00:00 PM","Meter #80354166","1.39"
"1/15/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 8:00:00 PM","Meter #80354166","0.95"
"1/15/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 9:00:00 PM","Meter #80354166","1.25"
"1/15/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 10:00:00 PM","Meter #80354166","0.49"
"1/15/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/15/2024 11:00:00 PM","Meter #80354166","0.45"
"1/15/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 12:00:00 AM","Meter #80354166","0.90"
"1/16/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 1:00:00 AM","Meter #80354166","0.37"
"1/16/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 2:00:00 AM","Meter #80354166","0.38"
"1/16/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 3:00:00 AM","Meter #80354166","0.28"
"1/16/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 4:00:00 AM","Meter #80354166","0.24"
"1/16/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 5:00:00 AM","Meter #80354166","0.88"
"1/16/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 6:00:00 AM","Meter #80354166","0.49"
"1/16/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 7:00:00 AM","Meter #80354166","0.39"
"1/16/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 8:00:00 AM","Meter #80354166","0.33"
"1/16/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 9:00:00 AM","Meter #80354166","0.17"
"1/16/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 10:00:00 AM","Meter #80354166","0.23"
"1/16/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 11:00:00 AM","Meter #80354166","0.35"
"1/16/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/16/2024 12:00:00 PM","Meter #80354166","0.40"
"1/16/2024 12:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 1:00:00 PM","Meter #80354166","0.31"
"1/16/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 2:00:00 PM","Meter #80354166","0.79"
"1/16/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 3:00:00 PM","Meter #80354166","0.67"
"1/16/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 4:00:00 PM","Meter #80354166","0.60"
"1/16/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 5:00:00 PM","Meter #80354166","1.43"
"1/16/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 6:00:00 PM","Meter #80354166","1.57"
"1/16/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 7:00:00 PM","Meter #80354166","2.25"
"1/16/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 8:00:00 PM","Meter #80354166","1.96"
"1/16/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 9:00:00 PM","Meter #80354166","1.42"
"1/16/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 10:00:00 PM","Meter #80354166","1.19"
"1/16/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/16/2024 11:00:00 PM","Meter #80354166","0.77"
"1/16/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 12:00:00 AM","Meter #80354166","0.70"
"1/17/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 1:00:00 AM","Meter #80354166","0.64"
"1/17/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 2:00:00 AM","Meter #80354166","0.25"
"1/17/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 3:00:00 AM","Meter #80354166","0.27"
"1/17/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 4:00:00 AM","Meter #80354166","1.28"
"1/17/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 5:00:00 AM","Meter #80354166","0.76"
"1/17/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 6:00:00 AM","Meter #80354166","0.38"
"1/17/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 7:00:00 AM","Meter #80354166","0.38"
"1/17/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 8:00:00 AM","Meter #80354166","0.35"
"1/17/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 9:00:00 AM","Meter #80354166","0.34"
"1/17/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 10:00:00 AM","Meter #80354166","0.25"
"1/17/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/17/2024 11:00:00 AM","Meter #80354166","0.16"
"1/17/2024 11:00:00 AM","Meter #80354166g","-0.01"
"1/17/2024 12:00:00 PM","Meter #80354166","0.10"
"1/17/2024 12:00:00 PM","Meter #80354166g","-0.00"
"1/17/2024 1:00:00 PM","Meter #80354166","0.35"
"1/17/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 2:00:00 PM","Meter #80354166","0.49"
"1/17/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 3:00:00 PM","Meter #80354166","1.59"
"1/17/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 4:00:00 PM","Meter #80354166","2.30"
"1/17/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 5:00:00 PM","Meter #80354166","4.23"
"1/17/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 6:00:00 PM","Meter #80354166","2.06"
"1/17/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 7:00:00 PM","Meter #80354166","1.86"
"1/17/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 8:00:00 PM","Meter #80354166","1.80"
"1/17/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 9:00:00 PM","Meter #80354166","0.74"
"1/17/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 10:00:00 PM","Meter #80354166","1.53"
"1/17/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/17/2024 11:00:00 PM","Meter #80354166","0.77"
"1/17/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 12:00:00 AM","Meter #80354166","0.68"
"1/18/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 1:00:00 AM","Meter #80354166","0.56"
"1/18/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 2:00:00 AM","Meter #80354166","0.39"
"1/18/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 3:00:00 AM","Meter #80354166","0.36"
"1/18/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 4:00:00 AM","Meter #80354166","0.36"
"1/18/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 5:00:00 AM","Meter #80354166","0.82"
"1/18/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 6:00:00 AM","Meter #80354166","1.02"
"1/18/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 7:00:00 AM","Meter #80354166","0.33"
"1/18/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 8:00:00 AM","Meter #80354166","0.18"
"1/18/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 9:00:00 AM","Meter #80354166","0.25"
"1/18/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 10:00:00 AM","Meter #80354166","0.34"
"1/18/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 11:00:00 AM","Meter #80354166","0.28"
"1/18/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/18/2024 12:00:00 PM","Meter #80354166","0.28"
"1/18/2024 12:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 1:00:00 PM","Meter #80354166","0.67"
"1/18/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 2:00:00 PM","Meter #80354166","1.86"
"1/18/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 3:00:00 PM","Meter #80354166","1.71"
"1/18/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 4:00:00 PM","Meter #80354166","1.31"
"1/18/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 5:00:00 PM","Meter #80354166","1.75"
"1/18/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 6:00:00 PM","Meter #80354166","1.43"
"1/18/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 7:00:00 PM","Meter #80354166","2.04"
"1/18/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 8:00:00 PM","Meter #80354166","1.98"
"1/18/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 9:00:00 PM","Meter #80354166","0.84"
"1/18/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 10:00:00 PM","Meter #80354166","1.97"
"1/18/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/18/2024 11:00:00 PM","Meter #80354166","0.59"
"1/18/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 12:00:00 AM","Meter #80354166","0.57"
"1/19/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 1:00:00 AM","Meter #80354166","0.58"
"1/19/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 2:00:00 AM","Meter #80354166","0.57"
"1/19/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 3:00:00 AM","Meter #80354166","0.38"
"1/19/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 4:00:00 AM","Meter #80354166","0.33"
"1/19/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 5:00:00 AM","Meter #80354166","0.98"
"1/19/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 6:00:00 AM","Meter #80354166","0.78"
"1/19/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 7:00:00 AM","Meter #80354166","1.18"
"1/19/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 8:00:00 AM","Meter #80354166","1.31"
"1/19/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 9:00:00 AM","Meter #80354166","1.08"
"1/19/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 10:00:00 AM","Meter #80354166","1.21"
"1/19/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 11:00:00 AM","Meter #80354166","1.12"
"1/19/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/19/2024 12:00:00 PM","Meter #80354166","1.29"
"1/19/2024 12:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 1:00:00 PM","Meter #80354166","1.14"
"1/19/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 2:00:00 PM","Meter #80354166","0.88"
"1/19/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 3:00:00 PM","Meter #80354166","0.33"
"1/19/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 4:00:00 PM","Meter #80354166","1.18"
"1/19/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 5:00:00 PM","Meter #80354166","1.87"
"1/19/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 6:00:00 PM","Meter #80354166","1.93"
"1/19/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 7:00:00 PM","Meter #80354166","0.72"
"1/19/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 8:00:00 PM","Meter #80354166","0.59"
"1/19/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 9:00:00 PM","Meter #80354166","1.60"
"1/19/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 10:00:00 PM","Meter #80354166","0.81"
"1/19/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/19/2024 11:00:00 PM","Meter #80354166","0.69"
"1/19/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 12:00:00 AM","Meter #80354166","0.72"
"1/20/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 1:00:00 AM","Meter #80354166","0.62"
"1/20/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 2:00:00 AM","Meter #80354166","0.21"
"1/20/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 3:00:00 AM","Meter #80354166","0.38"
"1/20/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 4:00:00 AM","Meter #80354166","0.35"
"1/20/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 5:00:00 AM","Meter #80354166","0.88"
"1/20/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 6:00:00 AM","Meter #80354166","1.05"
"1/20/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 7:00:00 AM","Meter #80354166","0.37"
"1/20/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 8:00:00 AM","Meter #80354166","0.37"
"1/20/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 9:00:00 AM","Meter #80354166","0.36"
"1/20/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 10:00:00 AM","Meter #80354166","0.33"
"1/20/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 11:00:00 AM","Meter #80354166","0.30"
"1/20/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/20/2024 12:00:00 PM","Meter #80354166","0.19"
"1/20/2024 12:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 1:00:00 PM","Meter #80354166","0.30"
"1/20/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 2:00:00 PM","Meter #80354166","1.07"
"1/20/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 3:00:00 PM","Meter #80354166","0.75"
"1/20/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 4:00:00 PM","Meter #80354166","0.71"
"1/20/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 5:00:00 PM","Meter #80354166","0.60"
"1/20/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 6:00:00 PM","Meter #80354166","0.56"
"1/20/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 7:00:00 PM","Meter #80354166","1.24"
"1/20/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 8:00:00 PM","Meter #80354166","0.85"
"1/20/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 9:00:00 PM","Meter #80354166","0.75"
"1/20/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 10:00:00 PM","Meter #80354166","0.78"
"1/20/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/20/2024 11:00:00 PM","Meter #80354166","0.70"
"1/20/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 12:00:00 AM","Meter #80354166","0.67"
"1/21/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 1:00:00 AM","Meter #80354166","0.60"
"1/21/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 2:00:00 AM","Meter #80354166","0.32"
"1/21/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 3:00:00 AM","Meter #80354166","0.37"
"1/21/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 4:00:00 AM","Meter #80354166","0.32"
"1/21/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 5:00:00 AM","Meter #80354166","0.41"
"1/21/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 6:00:00 AM","Meter #80354166","0.33"
"1/21/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 7:00:00 AM","Meter #80354166","0.34"
"1/21/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 8:00:00 AM","Meter #80354166","0.36"
"1/21/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 9:00:00 AM","Meter #80354166","0.35"
"1/21/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 10:00:00 AM","Meter #80354166","0.33"
"1/21/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 11:00:00 AM","Meter #80354166","0.51"
"1/21/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/21/2024 12:00:00 PM","Meter #80354166","0.48"
"1/21/2024 12:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 1:00:00 PM","Meter #80354166","0.41"
"1/21/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 2:00:00 PM","Meter #80354166","0.74"
"1/21/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 3:00:00 PM","Meter #80354166","0.60"
"1/21/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 4:00:00 PM","Meter #80354166","0.75"
"1/21/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 5:00:00 PM","Meter #80354166","0.80"
"1/21/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 6:00:00 PM","Meter #80354166","1.79"
"1/21/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 7:00:00 PM","Meter #80354166","1.19"
"1/21/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 8:00:00 PM","Meter #80354166","0.81"
"1/21/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 9:00:00 PM","Meter #80354166","1.64"
"1/21/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 10:00:00 PM","Meter #80354166","3.80"
"1/21/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/21/2024 11:00:00 PM","Meter #80354166","4.35"
"1/21/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 12:00:00 AM","Meter #80354166","6.39"
"1/22/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 1:00:00 AM","Meter #80354166","3.99"
"1/22/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 2:00:00 AM","Meter #80354166","1.09"
"1/22/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 3:00:00 AM","Meter #80354166","0.28"
"1/22/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 4:00:00 AM","Meter #80354166","0.40"
"1/22/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 5:00:00 AM","Meter #80354166","0.44"
"1/22/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 6:00:00 AM","Meter #80354166","0.43"
"1/22/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 7:00:00 AM","Meter #80354166","0.48"
"1/22/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 8:00:00 AM","Meter #80354166","0.44"
"1/22/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 9:00:00 AM","Meter #80354166","0.52"
"1/22/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 10:00:00 AM","Meter #80354166","1.53"
"1/22/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 11:00:00 AM","Meter #80354166","1.34"
"1/22/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/22/2024 12:00:00 PM","Meter #80354166","0.37"
"1/22/2024 12:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 1:00:00 PM","Meter #80354166","1.37"
"1/22/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 2:00:00 PM","Meter #80354166","4.71"
"1/22/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 3:00:00 PM","Meter #80354166","4.70"
"1/22/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 4:00:00 PM","Meter #80354166","3.97"
"1/22/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 5:00:00 PM","Meter #80354166","3.27"
"1/22/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 6:00:00 PM","Meter #80354166","4.14"
"1/22/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 7:00:00 PM","Meter #80354166","3.56"
"1/22/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 8:00:00 PM","Meter #80354166","2.17"
"1/22/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 9:00:00 PM","Meter #80354166","6.69"
"1/22/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 10:00:00 PM","Meter #80354166","4.96"
"1/22/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/22/2024 11:00:00 PM","Meter #80354166","3.68"
"1/22/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 12:00:00 AM","Meter #80354166","4.91"
"1/23/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 1:00:00 AM","Meter #80354166","3.77"
"1/23/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 2:00:00 AM","Meter #80354166","2.04"
"1/23/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 3:00:00 AM","Meter #80354166","1.84"
"1/23/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 4:00:00 AM","Meter #80354166","0.48"
"1/23/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 5:00:00 AM","Meter #80354166","1.15"
"1/23/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 6:00:00 AM","Meter #80354166","1.72"
"1/23/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 7:00:00 AM","Meter #80354166","2.02"
"1/23/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 8:00:00 AM","Meter #80354166","1.43"
"1/23/2024 8:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 9:00:00 AM","Meter #80354166","1.69"
"1/23/2024 9:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 10:00:00 AM","Meter #80354166","0.89"
"1/23/2024 10:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 11:00:00 AM","Meter #80354166","2.47"
"1/23/2024 11:00:00 AM","Meter #80354166g","0.00"
"1/23/2024 12:00:00 PM","Meter #80354166","1.82"
"1/23/2024 12:00:00 PM","Meter #80354166g","-0.00"
"1/23/2024 1:00:00 PM","Meter #80354166","1.72"
"1/23/2024 1:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 2:00:00 PM","Meter #80354166","0.76"
"1/23/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 3:00:00 PM","Meter #80354166","1.68"
"1/23/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 4:00:00 PM","Meter #80354166","1.78"
"1/23/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 5:00:00 PM","Meter #80354166","1.92"
"1/23/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 6:00:00 PM","Meter #80354166","3.13"
"1/23/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 7:00:00 PM","Meter #80354166","4.34"
"1/23/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 8:00:00 PM","Meter #80354166","3.95"
"1/23/2024 8:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 9:00:00 PM","Meter #80354166","4.70"
"1/23/2024 9:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 10:00:00 PM","Meter #80354166","4.66"
"1/23/2024 10:00:00 PM","Meter #80354166g","0.00"
"1/23/2024 11:00:00 PM","Meter #80354166","3.42"
"1/23/2024 11:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 12:00:00 AM","Meter #80354166","2.47"
"1/24/2024 12:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 1:00:00 AM","Meter #80354166","2.49"
"1/24/2024 1:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 2:00:00 AM","Meter #80354166","2.39"
"1/24/2024 2:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 3:00:00 AM","Meter #80354166","1.19"
"1/24/2024 3:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 4:00:00 AM","Meter #80354166","1.76"
"1/24/2024 4:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 5:00:00 AM","Meter #80354166","0.40"
"1/24/2024 5:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 6:00:00 AM","Meter #80354166","1.05"
"1/24/2024 6:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 7:00:00 AM","Meter #80354166","1.68"
"1/24/2024 7:00:00 AM","Meter #80354166g","0.00"
"1/24/2024 8:00:00 AM","Meter #80354166","1.07"
"1/24/2024 8:00:00 AM","Meter #80354166g","-0.00"
"1/24/2024 9:00:00 AM","Meter #80354166","0.21"
"1/24/2024 9:00:00 AM","Meter #80354166g","-0.14"
"1/24/2024 10:00:00 AM","Meter #80354166","0.09"
"1/24/2024 10:00:00 AM","Meter #80354166g","-0.22"
"1/24/2024 11:00:00 AM","Meter #80354166","0.00"
"1/24/2024 11:00:00 AM","Meter #80354166g","-0.29"
"1/24/2024 12:00:00 PM","Meter #80354166","0.03"
"1/24/2024 12:00:00 PM","Meter #80354166g","-0.07"
"1/24/2024 1:00:00 PM","Meter #80354166","0.15"
"1/24/2024 1:00:00 PM","Meter #80354166g","-0.00"
"1/24/2024 2:00:00 PM","Meter #80354166","1.11"
"1/24/2024 2:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 3:00:00 PM","Meter #80354166","0.32"
"1/24/2024 3:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 4:00:00 PM","Meter #80354166","1.70"
"1/24/2024 4:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 5:00:00 PM","Meter #80354166","1.88"
"1/24/2024 5:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 6:00:00 PM","Meter #80354166","3.34"
"1/24/2024 6:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 7:00:00 PM","Meter #80354166","4.22"
"1/24/2024 7:00:00 PM","Meter #80354166g","0.00"
"1/24/2024 8:00:00 PM","Meter #80354166","5.86"
"1/24/2024 8:00:00 PM","Meter #80354166g","0.00"
