Start,Meter, kwh
"3/22/2024 11:00:00 AM","Meter #80354166g","-3.04"
"3/22/2024 12:00:00 PM","Meter #80354166","0.00"
"3/22/2024 12:00:00 PM","Meter #80354166g","-3.11"
"3/22/2024 1:00:00 PM","Meter #80354166","0.00"
"3/22/2024 1:00:00 PM","Meter #80354166g","-2.86"
"3/22/2024 2:00:00 PM","Meter #80354166","0.13"
"3/22/2024 2:00:00 PM","Meter #80354166g","-1.47"
"3/22/2024 3:00:00 PM","Meter #80354166","0.02"
"3/22/2024 3:00:00 PM","Meter #80354166g","-0.97"
"3/22/2024 4:00:00 PM","Meter #80354166","0.39"
"3/22/2024 4:00:00 PM","Meter #80354166g","-0.03"
"3/22/2024 5:00:00 PM","Meter #80354166","0.69"
"3/22/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/22/2024 6:00:00 PM","Meter #80354166","1.68"
"3/22/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/22/2024 7:00:00 PM","Meter #80354166","1.71"
"3/22/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/22/2024 8:00:00 PM","Meter #80354166","0.69"
"3/22/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/22/2024 9:00:00 PM","Meter #80354166","1.65"
"3/22/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/22/2024 10:00:00 PM","Meter #80354166","5.91"
"3/22/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/22/2024 11:00:00 PM","Meter #80354166","2.89"
"3/22/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 12:00:00 AM","Meter #80354166","4.13"
"3/23/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 1:00:00 AM","Meter #80354166","1.66"
"3/23/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 2:00:00 AM","Meter #80354166","2.89"
"3/23/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 3:00:00 AM","Meter #80354166","0.48"
"3/23/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 4:00:00 AM","Meter #80354166","0.43"
"3/23/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 5:00:00 AM","Meter #80354166","1.19"
"3/23/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 6:00:00 AM","Meter #80354166","0.78"
"3/23/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 7:00:00 AM","Meter #80354166","1.37"
"3/23/2024 7:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 8:00:00 AM","Meter #80354166","1.30"
"3/23/2024 8:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 9:00:00 AM","Meter #80354166","1.18"
"3/23/2024 9:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 10:00:00 AM","Meter #80354166","1.17"
"3/23/2024 10:00:00 AM","Meter #80354166g","0.00"
"3/23/2024 11:00:00 AM","Meter #80354166","0.39"
"3/23/2024 11:00:00 AM","Meter #80354166g","-0.02"
"3/23/2024 12:00:00 PM","Meter #80354166","0.61"
"3/23/2024 12:00:00 PM","Meter #80354166g","-0.01"
"3/23/2024 1:00:00 PM","Meter #80354166","0.91"
"3/23/2024 1:00:00 PM","Meter #80354166g","-0.00"
"3/23/2024 2:00:00 PM","Meter #80354166","1.26"
"3/23/2024 2:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 3:00:00 PM","Meter #80354166","0.59"
"3/23/2024 3:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 4:00:00 PM","Meter #80354166","1.61"
"3/23/2024 4:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 5:00:00 PM","Meter #80354166","2.04"
"3/23/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 6:00:00 PM","Meter #80354166","1.95"
"3/23/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 7:00:00 PM","Meter #80354166","1.57"
"3/23/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 8:00:00 PM","Meter #80354166","2.29"
"3/23/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 9:00:00 PM","Meter #80354166","3.57"
"3/23/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 10:00:00 PM","Meter #80354166","2.22"
"3/23/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/23/2024 11:00:00 PM","Meter #80354166","1.50"
"3/23/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 12:00:00 AM","Meter #80354166","2.59"
"3/24/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 1:00:00 AM","Meter #80354166","2.22"
"3/24/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 2:00:00 AM","Meter #80354166","1.97"
"3/24/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 3:00:00 AM","Meter #80354166","0.57"
"3/24/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 4:00:00 AM","Meter #80354166","0.51"
"3/24/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 5:00:00 AM","Meter #80354166","0.52"
"3/24/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 6:00:00 AM","Meter #80354166","0.33"
"3/24/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/24/2024 7:00:00 AM","Meter #80354166","0.20"
"3/24/2024 7:00:00 AM","Meter #80354166g","-0.00"
"3/24/2024 8:00:00 AM","Meter #80354166","0.15"
"3/24/2024 8:00:00 AM","Meter #80354166g","-0.02"
"3/24/2024 9:00:00 AM","Meter #80354166","0.02"
"3/24/2024 9:00:00 AM","Meter #80354166g","-0.20"
"3/24/2024 10:00:00 AM","Meter #80354166","0.09"
"3/24/2024 10:00:00 AM","Meter #80354166g","-1.49"
"3/24/2024 11:00:00 AM","Meter #80354166","0.00"
"3/24/2024 11:00:00 AM","Meter #80354166g","-4.12"
"3/24/2024 12:00:00 PM","Meter #80354166","0.00"
"3/24/2024 12:00:00 PM","Meter #80354166g","-4.01"
"3/24/2024 1:00:00 PM","Meter #80354166","0.00"
"3/24/2024 1:00:00 PM","Meter #80354166g","-3.42"
"3/24/2024 2:00:00 PM","Meter #80354166","0.18"
"3/24/2024 2:00:00 PM","Meter #80354166g","-1.18"
"3/24/2024 3:00:00 PM","Meter #80354166","0.00"
"3/24/2024 3:00:00 PM","Meter #80354166g","-0.95"
"3/24/2024 4:00:00 PM","Meter #80354166","0.06"
"3/24/2024 4:00:00 PM","Meter #80354166g","-0.18"
"3/24/2024 5:00:00 PM","Meter #80354166","0.50"
"3/24/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 6:00:00 PM","Meter #80354166","0.58"
"3/24/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 7:00:00 PM","Meter #80354166","0.74"
"3/24/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 8:00:00 PM","Meter #80354166","3.92"
"3/24/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 9:00:00 PM","Meter #80354166","2.55"
"3/24/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 10:00:00 PM","Meter #80354166","4.51"
"3/24/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/24/2024 11:00:00 PM","Meter #80354166","4.48"
"3/24/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 12:00:00 AM","Meter #80354166","2.55"
"3/25/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 1:00:00 AM","Meter #80354166","1.40"
"3/25/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 2:00:00 AM","Meter #80354166","0.38"
"3/25/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 3:00:00 AM","Meter #80354166","0.34"
"3/25/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 4:00:00 AM","Meter #80354166","0.45"
"3/25/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 5:00:00 AM","Meter #80354166","0.51"
"3/25/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 6:00:00 AM","Meter #80354166","0.37"
"3/25/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/25/2024 7:00:00 AM","Meter #80354166","0.15"
"3/25/2024 7:00:00 AM","Meter #80354166g","-0.03"
"3/25/2024 8:00:00 AM","Meter #80354166","1.41"
"3/25/2024 8:00:00 AM","Meter #80354166g","-0.03"
"3/25/2024 9:00:00 AM","Meter #80354166","0.81"
"3/25/2024 9:00:00 AM","Meter #80354166g","-0.23"
"3/25/2024 10:00:00 AM","Meter #80354166","0.60"
"3/25/2024 10:00:00 AM","Meter #80354166g","-0.88"
"3/25/2024 11:00:00 AM","Meter #80354166","0.00"
"3/25/2024 11:00:00 AM","Meter #80354166g","-3.74"
"3/25/2024 12:00:00 PM","Meter #80354166","0.00"
"3/25/2024 12:00:00 PM","Meter #80354166g","-3.00"
"3/25/2024 1:00:00 PM","Meter #80354166","0.00"
"3/25/2024 1:00:00 PM","Meter #80354166g","-3.23"
"3/25/2024 2:00:00 PM","Meter #80354166","0.84"
"3/25/2024 2:00:00 PM","Meter #80354166g","-0.96"
"3/25/2024 3:00:00 PM","Meter #80354166","0.09"
"3/25/2024 3:00:00 PM","Meter #80354166g","-0.21"
"3/25/2024 4:00:00 PM","Meter #80354166","0.33"
"3/25/2024 4:00:00 PM","Meter #80354166g","-0.01"
"3/25/2024 5:00:00 PM","Meter #80354166","0.14"
"3/25/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 6:00:00 PM","Meter #80354166","0.30"
"3/25/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 7:00:00 PM","Meter #80354166","0.46"
"3/25/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 8:00:00 PM","Meter #80354166","1.76"
"3/25/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 9:00:00 PM","Meter #80354166","1.62"
"3/25/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 10:00:00 PM","Meter #80354166","4.58"
"3/25/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/25/2024 11:00:00 PM","Meter #80354166","3.99"
"3/25/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/26/2024 12:00:00 AM","Meter #80354166","3.96"
"3/26/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 1:00:00 AM","Meter #80354166","2.69"
"3/26/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 2:00:00 AM","Meter #80354166","1.93"
"3/26/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 3:00:00 AM","Meter #80354166","1.68"
"3/26/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 4:00:00 AM","Meter #80354166","1.70"
"3/26/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 5:00:00 AM","Meter #80354166","0.79"
"3/26/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 6:00:00 AM","Meter #80354166","0.80"
"3/26/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 7:00:00 AM","Meter #80354166","1.94"
"3/26/2024 7:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 8:00:00 AM","Meter #80354166","1.49"
"3/26/2024 8:00:00 AM","Meter #80354166g","0.00"
"3/26/2024 9:00:00 AM","Meter #80354166","0.05"
"3/26/2024 9:00:00 AM","Meter #80354166g","-0.20"
"3/26/2024 10:00:00 AM","Meter #80354166","0.58"
"3/26/2024 10:00:00 AM","Meter #80354166g","-0.13"
"3/26/2024 11:00:00 AM","Meter #80354166","0.02"
"3/26/2024 11:00:00 AM","Meter #80354166g","-1.78"
"3/26/2024 12:00:00 PM","Meter #80354166","0.17"
"3/26/2024 12:00:00 PM","Meter #80354166g","-0.96"
"3/26/2024 1:00:00 PM","Meter #80354166","0.59"
"3/26/2024 1:00:00 PM","Meter #80354166g","-0.13"
"3/26/2024 2:00:00 PM","Meter #80354166","0.11"
"3/26/2024 2:00:00 PM","Meter #80354166g","-0.18"
"3/26/2024 3:00:00 PM","Meter #80354166","3.58"
"3/26/2024 3:00:00 PM","Meter #80354166g","-0.06"
"3/26/2024 4:00:00 PM","Meter #80354166","0.27"
"3/26/2024 4:00:00 PM","Meter #80354166g","-0.20"
"3/26/2024 5:00:00 PM","Meter #80354166","0.06"
"3/26/2024 5:00:00 PM","Meter #80354166g","-0.19"
"3/26/2024 6:00:00 PM","Meter #80354166","1.49"
"3/26/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/26/2024 7:00:00 PM","Meter #80354166","2.14"
"3/26/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/26/2024 8:00:00 PM","Meter #80354166","2.21"
"3/26/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/26/2024 9:00:00 PM","Meter #80354166","4.82"
"3/26/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/26/2024 10:00:00 PM","Meter #80354166","5.68"
"3/26/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/26/2024 11:00:00 PM","Meter #80354166","2.57"
"3/26/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 12:00:00 AM","Meter #80354166","2.76"
"3/27/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 1:00:00 AM","Meter #80354166","3.03"
"3/27/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 2:00:00 AM","Meter #80354166","0.94"
"3/27/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 3:00:00 AM","Meter #80354166","1.54"
"3/27/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 4:00:00 AM","Meter #80354166","1.73"
"3/27/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 5:00:00 AM","Meter #80354166","0.82"
"3/27/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 6:00:00 AM","Meter #80354166","0.49"
"3/27/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 7:00:00 AM","Meter #80354166","1.64"
"3/27/2024 7:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 8:00:00 AM","Meter #80354166","1.36"
"3/27/2024 8:00:00 AM","Meter #80354166g","0.00"
"3/27/2024 9:00:00 AM","Meter #80354166","0.31"
"3/27/2024 9:00:00 AM","Meter #80354166g","-0.28"
"3/27/2024 10:00:00 AM","Meter #80354166","0.00"
"3/27/2024 10:00:00 AM","Meter #80354166g","-0.94"
"3/27/2024 11:00:00 AM","Meter #80354166","0.00"
"3/27/2024 11:00:00 AM","Meter #80354166g","-2.45"
"3/27/2024 12:00:00 PM","Meter #80354166","0.16"
"3/27/2024 12:00:00 PM","Meter #80354166g","-1.92"
"3/27/2024 1:00:00 PM","Meter #80354166","0.00"
"3/27/2024 1:00:00 PM","Meter #80354166g","-1.92"
"3/27/2024 2:00:00 PM","Meter #80354166","0.10"
"3/27/2024 2:00:00 PM","Meter #80354166g","-1.17"
"3/27/2024 3:00:00 PM","Meter #80354166","0.22"
"3/27/2024 3:00:00 PM","Meter #80354166g","-0.32"
"3/27/2024 4:00:00 PM","Meter #80354166","1.22"
"3/27/2024 4:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 5:00:00 PM","Meter #80354166","0.40"
"3/27/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 6:00:00 PM","Meter #80354166","0.46"
"3/27/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 7:00:00 PM","Meter #80354166","0.47"
"3/27/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 8:00:00 PM","Meter #80354166","1.85"
"3/27/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 9:00:00 PM","Meter #80354166","2.97"
"3/27/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 10:00:00 PM","Meter #80354166","1.85"
"3/27/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/27/2024 11:00:00 PM","Meter #80354166","1.92"
"3/27/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 12:00:00 AM","Meter #80354166","2.36"
"3/28/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 1:00:00 AM","Meter #80354166","1.79"
"3/28/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 2:00:00 AM","Meter #80354166","0.39"
"3/28/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 3:00:00 AM","Meter #80354166","0.43"
"3/28/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 4:00:00 AM","Meter #80354166","0.29"
"3/28/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 5:00:00 AM","Meter #80354166","0.31"
"3/28/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 6:00:00 AM","Meter #80354166","0.62"
"3/28/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 7:00:00 AM","Meter #80354166","1.49"
"3/28/2024 7:00:00 AM","Meter #80354166g","0.00"
"3/28/2024 8:00:00 AM","Meter #80354166","0.55"
"3/28/2024 8:00:00 AM","Meter #80354166g","-0.00"
"3/28/2024 9:00:00 AM","Meter #80354166","0.17"
"3/28/2024 9:00:00 AM","Meter #80354166g","-0.02"
"3/28/2024 10:00:00 AM","Meter #80354166","0.08"
"3/28/2024 10:00:00 AM","Meter #80354166g","-0.04"
"3/28/2024 11:00:00 AM","Meter #80354166","1.18"
"3/28/2024 11:00:00 AM","Meter #80354166g","-0.01"
"3/28/2024 12:00:00 PM","Meter #80354166","0.33"
"3/28/2024 12:00:00 PM","Meter #80354166g","-0.08"
"3/28/2024 1:00:00 PM","Meter #80354166","2.00"
"3/28/2024 1:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 2:00:00 PM","Meter #80354166","1.86"
"3/28/2024 2:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 3:00:00 PM","Meter #80354166","4.03"
"3/28/2024 3:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 4:00:00 PM","Meter #80354166","1.77"
"3/28/2024 4:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 5:00:00 PM","Meter #80354166","1.08"
"3/28/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 6:00:00 PM","Meter #80354166","2.22"
"3/28/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 7:00:00 PM","Meter #80354166","4.32"
"3/28/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 8:00:00 PM","Meter #80354166","3.25"
"3/28/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 9:00:00 PM","Meter #80354166","4.47"
"3/28/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 10:00:00 PM","Meter #80354166","3.13"
"3/28/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/28/2024 11:00:00 PM","Meter #80354166","2.85"
"3/28/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 12:00:00 AM","Meter #80354166","2.22"
"3/29/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 1:00:00 AM","Meter #80354166","1.70"
"3/29/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 2:00:00 AM","Meter #80354166","0.84"
"3/29/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 3:00:00 AM","Meter #80354166","0.45"
"3/29/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 4:00:00 AM","Meter #80354166","0.37"
"3/29/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 5:00:00 AM","Meter #80354166","0.29"
"3/29/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 6:00:00 AM","Meter #80354166","0.37"
"3/29/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 7:00:00 AM","Meter #80354166","0.42"
"3/29/2024 7:00:00 AM","Meter #80354166g","0.00"
"3/29/2024 8:00:00 AM","Meter #80354166","0.63"
"3/29/2024 8:00:00 AM","Meter #80354166g","-0.01"
"3/29/2024 9:00:00 AM","Meter #80354166","0.24"
"3/29/2024 9:00:00 AM","Meter #80354166g","-0.48"
"3/29/2024 10:00:00 AM","Meter #80354166","0.00"
"3/29/2024 10:00:00 AM","Meter #80354166g","-1.65"
"3/29/2024 11:00:00 AM","Meter #80354166","0.58"
"3/29/2024 11:00:00 AM","Meter #80354166g","-1.72"
"3/29/2024 12:00:00 PM","Meter #80354166","0.00"
"3/29/2024 12:00:00 PM","Meter #80354166g","-3.21"
"3/29/2024 1:00:00 PM","Meter #80354166","0.00"
"3/29/2024 1:00:00 PM","Meter #80354166g","-3.39"
"3/29/2024 2:00:00 PM","Meter #80354166","0.00"
"3/29/2024 2:00:00 PM","Meter #80354166g","-2.39"
"3/29/2024 3:00:00 PM","Meter #80354166","0.00"
"3/29/2024 3:00:00 PM","Meter #80354166g","-1.31"
"3/29/2024 4:00:00 PM","Meter #80354166","0.00"
"3/29/2024 4:00:00 PM","Meter #80354166g","-0.41"
"3/29/2024 5:00:00 PM","Meter #80354166","0.81"
"3/29/2024 5:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 6:00:00 PM","Meter #80354166","0.24"
"3/29/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 7:00:00 PM","Meter #80354166","0.39"
"3/29/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 8:00:00 PM","Meter #80354166","0.38"
"3/29/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 9:00:00 PM","Meter #80354166","1.41"
"3/29/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 10:00:00 PM","Meter #80354166","0.79"
"3/29/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/29/2024 11:00:00 PM","Meter #80354166","0.70"
"3/29/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/30/2024 12:00:00 AM","Meter #80354166","2.12"
"3/30/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 1:00:00 AM","Meter #80354166","2.07"
"3/30/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 2:00:00 AM","Meter #80354166","1.75"
"3/30/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 3:00:00 AM","Meter #80354166","0.61"
"3/30/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 4:00:00 AM","Meter #80354166","0.34"
"3/30/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 5:00:00 AM","Meter #80354166","1.16"
"3/30/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 6:00:00 AM","Meter #80354166","0.49"
"3/30/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 7:00:00 AM","Meter #80354166","1.34"
"3/30/2024 7:00:00 AM","Meter #80354166g","0.00"
"3/30/2024 8:00:00 AM","Meter #80354166","0.12"
"3/30/2024 8:00:00 AM","Meter #80354166g","-0.04"
"3/30/2024 9:00:00 AM","Meter #80354166","0.13"
"3/30/2024 9:00:00 AM","Meter #80354166g","-0.21"
"3/30/2024 10:00:00 AM","Meter #80354166","0.00"
"3/30/2024 10:00:00 AM","Meter #80354166g","-2.26"
"3/30/2024 11:00:00 AM","Meter #80354166","0.00"
"3/30/2024 11:00:00 AM","Meter #80354166g","-4.11"
"3/30/2024 12:00:00 PM","Meter #80354166","0.00"
"3/30/2024 12:00:00 PM","Meter #80354166g","-3.88"
"3/30/2024 1:00:00 PM","Meter #80354166","0.00"
"3/30/2024 1:00:00 PM","Meter #80354166g","-3.09"
"3/30/2024 2:00:00 PM","Meter #80354166","0.08"
"3/30/2024 2:00:00 PM","Meter #80354166g","-1.96"
"3/30/2024 3:00:00 PM","Meter #80354166","0.00"
"3/30/2024 3:00:00 PM","Meter #80354166g","-0.72"
"3/30/2024 4:00:00 PM","Meter #80354166","0.00"
"3/30/2024 4:00:00 PM","Meter #80354166g","-0.32"
"3/30/2024 5:00:00 PM","Meter #80354166","0.04"
"3/30/2024 5:00:00 PM","Meter #80354166g","-0.06"
"3/30/2024 6:00:00 PM","Meter #80354166","0.34"
"3/30/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/30/2024 7:00:00 PM","Meter #80354166","0.55"
"3/30/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/30/2024 8:00:00 PM","Meter #80354166","0.74"
"3/30/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/30/2024 9:00:00 PM","Meter #80354166","2.58"
"3/30/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/30/2024 10:00:00 PM","Meter #80354166","1.39"
"3/30/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/30/2024 11:00:00 PM","Meter #80354166","1.23"
"3/30/2024 11:00:00 PM","Meter #80354166g","0.00"
"3/31/2024 12:00:00 AM","Meter #80354166","3.24"
"3/31/2024 12:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 1:00:00 AM","Meter #80354166","1.15"
"3/31/2024 1:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 2:00:00 AM","Meter #80354166","0.68"
"3/31/2024 2:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 3:00:00 AM","Meter #80354166","0.41"
"3/31/2024 3:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 4:00:00 AM","Meter #80354166","0.38"
"3/31/2024 4:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 5:00:00 AM","Meter #80354166","0.34"
"3/31/2024 5:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 6:00:00 AM","Meter #80354166","0.37"
"3/31/2024 6:00:00 AM","Meter #80354166g","0.00"
"3/31/2024 7:00:00 AM","Meter #80354166","0.19"
"3/31/2024 7:00:00 AM","Meter #80354166g","-0.02"
"3/31/2024 8:00:00 AM","Meter #80354166","0.07"
"3/31/2024 8:00:00 AM","Meter #80354166g","-0.12"
"3/31/2024 9:00:00 AM","Meter #80354166","0.46"
"3/31/2024 9:00:00 AM","Meter #80354166g","-0.32"
"3/31/2024 10:00:00 AM","Meter #80354166","0.00"
"3/31/2024 10:00:00 AM","Meter #80354166g","-2.20"
"3/31/2024 11:00:00 AM","Meter #80354166","0.00"
"3/31/2024 11:00:00 AM","Meter #80354166g","-3.73"
"3/31/2024 12:00:00 PM","Meter #80354166","0.00"
"3/31/2024 12:00:00 PM","Meter #80354166g","-2.96"
"3/31/2024 1:00:00 PM","Meter #80354166","0.00"
"3/31/2024 1:00:00 PM","Meter #80354166g","-2.72"
"3/31/2024 2:00:00 PM","Meter #80354166","0.01"
"3/31/2024 2:00:00 PM","Meter #80354166g","-2.26"
"3/31/2024 3:00:00 PM","Meter #80354166","0.05"
"3/31/2024 3:00:00 PM","Meter #80354166g","-1.13"
"3/31/2024 4:00:00 PM","Meter #80354166","0.16"
"3/31/2024 4:00:00 PM","Meter #80354166g","-0.14"
"3/31/2024 5:00:00 PM","Meter #80354166","1.54"
"3/31/2024 5:00:00 PM","Meter #80354166g","-0.00"
"3/31/2024 6:00:00 PM","Meter #80354166","2.02"
"3/31/2024 6:00:00 PM","Meter #80354166g","0.00"
"3/31/2024 7:00:00 PM","Meter #80354166","2.91"
"3/31/2024 7:00:00 PM","Meter #80354166g","0.00"
"3/31/2024 8:00:00 PM","Meter #80354166","2.69"
"3/31/2024 8:00:00 PM","Meter #80354166g","0.00"
"3/31/2024 9:00:00 PM","Meter #80354166","2.57"
"3/31/2024 9:00:00 PM","Meter #80354166g","0.00"
"3/31/2024 10:00:00 PM","Meter #80354166","1.10"
"3/31/2024 10:00:00 PM","Meter #80354166g","0.00"
"3/31/2024 11:00:00 PM","Meter #80354166","0.77"
